Training log:
epoch	loss	v_loss	|	tr_maf1	tr_f1	tr_pre	tr_rec	|	v_auc	v_f1	v_pre	v_rec	|	t_maf1	t_f1	t_pre	t_rec
152	0.2245	0.2238	|	0.9252	0.9300	0.9300	0.9300	|	0.8876	0.8902	0.8902	0.8902	|	0.8740	0.8780	0.8780	0.8780	|  Best result at epoch 123
153	0.2223	0.2217	|	0.9257	0.9300	0.9300	0.9300	|	0.8876	0.8902	0.8902	0.8902	|	0.8744	0.8783	0.8783	0.8783	|  Best result at epoch 123
154	0.2200	0.2195	|	0.9267	0.9307	0.9307	0.9307	|	0.8901	0.8933	0.8933	0.8933	|	0.8749	0.8789	0.8789	0.8789	|  Best result at epoch 123
155	0.2178	0.2173	|	0.9277	0.9315	0.9315	0.9315	|	0.8901	0.8933	0.8933	0.8933	|	0.8761	0.8798	0.8798	0.8798	|  Best result at epoch 123
156	0.2154	0.2149	|	0.9264	0.9307	0.9307	0.9307	|	0.8969	0.8994	0.8994	0.8994	|	0.8762	0.8798	0.8798	0.8798	|  Best result at epoch 123
157	0.2130	0.2126	|	0.9305	0.9346	0.9346	0.9346	|	0.8943	0.8963	0.8963	0.8963	|	0.8761	0.8795	0.8795	0.8795	|  Best result at epoch 123
158	0.2105	0.2103	|	0.9276	0.9323	0.9323	0.9323	|	0.9003	0.9024	0.9024	0.9024	|	0.8750	0.8786	0.8786	0.8786	|  Best result at epoch 158
159	0.2082	0.2090	|	0.9329	0.9368	0.9368	0.9368	|	0.8895	0.8933	0.8933	0.8933	|	0.8767	0.8798	0.8798	0.8798	|  Best result at epoch 158
160	0.2067	0.2135	|	0.9212	0.9277	0.9277	0.9277	|	0.8958	0.8994	0.8994	0.8994	|	0.8745	0.8786	0.8786	0.8786	|  Best result at epoch 158
161	0.2116	0.2523	|	0.9136	0.9178	0.9178	0.9178	|	0.8636	0.8659	0.8659	0.8659	|	0.8671	0.8707	0.8707	0.8707	|  Best result at epoch 158
162	0.2493	0.3105	|	0.8942	0.9018	0.9018	0.9018	|	0.8706	0.8780	0.8780	0.8780	|	0.8586	0.8658	0.8658	0.8658	|  Best result at epoch 158
163	0.3098	0.2595	|	0.9046	0.9041	0.9041	0.9041	|	0.8612	0.8598	0.8598	0.8598	|	0.8706	0.8716	0.8716	0.8716	|  Best result at epoch 158
164	0.2574	0.2406	|	0.9137	0.9163	0.9163	0.9163	|	0.9003	0.9024	0.9024	0.9024	|	0.8700	0.8734	0.8734	0.8734	|  Best result at epoch 158
165	0.2392	0.2133	|	0.9260	0.9300	0.9300	0.9300	|	0.8830	0.8841	0.8841	0.8841	|	0.8809	0.8844	0.8844	0.8844	|  Best result at epoch 158
166	0.2112	0.2070	|	0.9346	0.9391	0.9391	0.9391	|	0.9001	0.9024	0.9024	0.9024	|	0.8742	0.8774	0.8774	0.8774	|  Best result at epoch 158
167	0.2048	0.2017	|	0.9347	0.9391	0.9391	0.9391	|	0.8986	0.8994	0.8994	0.8994	|	0.8772	0.8810	0.8810	0.8810	|  Best result at epoch 158
168	0.1995	0.1999	|	0.9362	0.9406	0.9406	0.9406	|	0.9035	0.9055	0.9055	0.9055	|	0.8742	0.8777	0.8777	0.8777	|  Best result at epoch 168
169	0.1974	0.1981	|	0.9324	0.9376	0.9376	0.9376	|	0.9038	0.9055	0.9055	0.9055	|	0.8779	0.8817	0.8817	0.8817	|  Best result at epoch 168
170	0.1956	0.1987	|	0.9362	0.9406	0.9406	0.9406	|	0.9000	0.9024	0.9024	0.9024	|	0.8746	0.8780	0.8780	0.8780	|  Best result at epoch 168
171	0.1959	0.1994	|	0.9295	0.9346	0.9346	0.9346	|	0.8853	0.8872	0.8872	0.8872	|	0.8785	0.8820	0.8820	0.8820	|  Best result at epoch 168
172	0.1969	0.2082	|	0.9325	0.9361	0.9361	0.9361	|	0.8938	0.8963	0.8963	0.8963	|	0.8722	0.8759	0.8759	0.8759	|  Best result at epoch 168
173	0.2055	0.2160	|	0.9134	0.9163	0.9163	0.9163	|	0.8850	0.8872	0.8872	0.8872	|	0.8755	0.8774	0.8774	0.8774	|  Best result at epoch 168
174	0.2137	0.2372	|	0.9219	0.9247	0.9247	0.9247	|	0.8999	0.9024	0.9024	0.9024	|	0.8676	0.8713	0.8713	0.8713	|  Best result at epoch 168
175	0.2349	0.2193	|	0.9157	0.9178	0.9178	0.9178	|	0.8793	0.8811	0.8811	0.8811	|	0.8762	0.8786	0.8786	0.8786	|  Best result at epoch 168
176	0.2169	0.2112	|	0.9282	0.9307	0.9307	0.9307	|	0.9065	0.9085	0.9085	0.9085	|	0.8733	0.8768	0.8768	0.8768	|  Best result at epoch 176
177	0.2087	0.1967	|	0.9386	0.9422	0.9422	0.9422	|	0.8890	0.8902	0.8902	0.8902	|	0.8783	0.8817	0.8817	0.8817	|  Best result at epoch 176
178	0.1937	0.1928	|	0.9330	0.9384	0.9384	0.9384	|	0.8991	0.9024	0.9024	0.9024	|	0.8749	0.8786	0.8786	0.8786	|  Best result at epoch 176
179	0.1901	0.1958	|	0.9403	0.9444	0.9444	0.9444	|	0.8914	0.8933	0.8933	0.8933	|	0.8776	0.8807	0.8807	0.8807	|  Best result at epoch 176
180	0.1922	0.2081	|	0.9234	0.9307	0.9307	0.9307	|	0.8812	0.8872	0.8872	0.8872	|	0.8741	0.8786	0.8786	0.8786	|  Best result at epoch 176
181	0.2057	0.2160	|	0.9317	0.9368	0.9368	0.9368	|	0.8722	0.8750	0.8750	0.8750	|	0.8683	0.8722	0.8722	0.8722	|  Best result at epoch 176
182	0.2120	0.2126	|	0.9232	0.9307	0.9307	0.9307	|	0.8798	0.8872	0.8872	0.8872	|	0.8732	0.8786	0.8786	0.8786	|  Best result at epoch 176
183	0.2101	0.1911	|	0.9421	0.9460	0.9460	0.9460	|	0.8878	0.8902	0.8902	0.8902	|	0.8762	0.8792	0.8792	0.8792	|  Best result at epoch 176
184	0.1874	0.1845	|	0.9352	0.9406	0.9406	0.9406	|	0.8966	0.8994	0.8994	0.8994	|	0.8766	0.8801	0.8801	0.8801	|  Best result at epoch 176
185	0.1814	0.1832	|	0.9433	0.9475	0.9475	0.9475	|	0.8941	0.8963	0.8963	0.8963	|	0.8778	0.8810	0.8810	0.8810	|  Best result at epoch 176
186	0.1795	0.1851	|	0.9405	0.9444	0.9444	0.9444	|	0.9092	0.9116	0.9116	0.9116	|	0.8742	0.8777	0.8777	0.8777	|  Best result at epoch 186
187	0.1818	0.1935	|	0.9344	0.9368	0.9368	0.9368	|	0.8862	0.8872	0.8872	0.8872	|	0.8731	0.8759	0.8759	0.8759	|  Best result at epoch 186
188	0.1897	0.2202	|	0.9291	0.9300	0.9300	0.9300	|	0.9048	0.9055	0.9055	0.9055	|	0.8708	0.8740	0.8740	0.8740	|  Best result at epoch 186
189	0.2174	0.2349	|	0.9093	0.9087	0.9087	0.9087	|	0.8664	0.8659	0.8659	0.8659	|	0.8690	0.8701	0.8701	0.8701	|  Best result at epoch 186
190	0.2317	0.2183	|	0.9304	0.9315	0.9315	0.9315	|	0.9073	0.9085	0.9085	0.9085	|	0.8722	0.8756	0.8756	0.8756	|  Best result at epoch 186
191	0.2157	0.1867	|	0.9381	0.9414	0.9414	0.9414	|	0.8916	0.8933	0.8933	0.8933	|	0.8798	0.8832	0.8832	0.8832	|  Best result at epoch 186
192	0.1831	0.1755	|	0.9415	0.9467	0.9467	0.9467	|	0.9067	0.9085	0.9085	0.9085	|	0.8782	0.8817	0.8817	0.8817	|  Best result at epoch 186
193	0.1720	0.1729	|	0.9472	0.9521	0.9521	0.9521	|	0.9079	0.9085	0.9085	0.9085	|	0.8761	0.8795	0.8795	0.8795	|  Best result at epoch 186
194	0.1689	0.1717	|	0.9417	0.9475	0.9475	0.9475	|	0.8979	0.8994	0.8994	0.8994	|	0.8776	0.8810	0.8810	0.8810	|  Best result at epoch 186
195	0.1679	0.1728	|	0.9489	0.9536	0.9536	0.9536	|	0.9003	0.9024	0.9024	0.9024	|	0.8754	0.8786	0.8786	0.8786	|  Best result at epoch 186
196	0.1683	0.1767	|	0.9394	0.9460	0.9460	0.9460	|	0.8902	0.8933	0.8933	0.8933	|	0.8763	0.8801	0.8801	0.8801	|  Best result at epoch 186
197	0.1729	0.1873	|	0.9439	0.9490	0.9490	0.9490	|	0.8842	0.8872	0.8872	0.8872	|	0.8736	0.8771	0.8771	0.8771	|  Best result at epoch 186
198	0.1825	0.1986	|	0.9298	0.9384	0.9384	0.9384	|	0.8772	0.8841	0.8841	0.8841	|	0.8714	0.8768	0.8768	0.8768	|  Best result at epoch 186
199	0.1952	0.1861	|	0.9450	0.9498	0.9498	0.9498	|	0.8809	0.8841	0.8841	0.8841	|	0.8754	0.8786	0.8786	0.8786	|  Best result at epoch 186
200	0.1814	0.1767	|	0.9374	0.9444	0.9444	0.9444	|	0.8927	0.8963	0.8963	0.8963	|	0.8749	0.8792	0.8792	0.8792	|  Best result at epoch 186
201	0.1730	0.1702	|	0.9485	0.9528	0.9528	0.9528	|	0.8941	0.8963	0.8963	0.8963	|	0.8744	0.8774	0.8774	0.8774	|  Best result at epoch 186
202	0.1654	0.1709	|	0.9431	0.9475	0.9475	0.9475	|	0.8991	0.9024	0.9024	0.9024	|	0.8763	0.8798	0.8798	0.8798	|  Best result at epoch 186
203	0.1668	0.1830	|	0.9397	0.9414	0.9414	0.9414	|	0.8929	0.8933	0.8933	0.8933	|	0.8712	0.8734	0.8734	0.8734	|  Best result at epoch 186
204	0.1783	0.2231	|	0.9273	0.9269	0.9269	0.9269	|	0.9021	0.9024	0.9024	0.9024	|	0.8630	0.8661	0.8661	0.8661	|  Best result at epoch 186
205	0.2197	0.2421	|	0.9093	0.9072	0.9072	0.9072	|	0.8583	0.8567	0.8567	0.8567	|	0.8633	0.8637	0.8637	0.8637	|  Best result at epoch 186
206	0.2384	0.2032	|	0.9361	0.9368	0.9368	0.9368	|	0.9064	0.9085	0.9085	0.9085	|	0.8696	0.8731	0.8731	0.8731	|  Best result at epoch 186
