Training log:
epoch	loss	v_loss	|	tr_maf1	tr_f1	tr_pre	tr_rec	|	v_auc	v_f1	v_pre	v_rec	|	t_maf1	t_f1	t_pre	t_rec
141	0.0619	0.0620	|	0.9562	0.9785	0.9785	0.9785	|	0.8963	0.8889	0.8889	0.8889	|	0.7295	0.8269	0.8269	0.8269	|  Best result at epoch 118
142	0.0625	0.0640	|	0.9175	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7278	0.8253	0.8253	0.8253	|  Best result at epoch 118
143	0.0649	0.0688	|	0.9461	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7121	0.8173	0.8173	0.8173	|  Best result at epoch 118
144	0.0697	0.0777	|	0.9231	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7242	0.8237	0.8237	0.8237	|  Best result at epoch 118
145	0.0796	0.0662	|	0.9461	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7159	0.8173	0.8173	0.8173	|  Best result at epoch 118
146	0.0669	0.0641	|	0.9443	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7268	0.8229	0.8229	0.8229	|  Best result at epoch 118
147	0.0646	0.0594	|	0.9562	0.9785	0.9785	0.9785	|	0.8963	0.8889	0.8889	0.8889	|	0.7290	0.8285	0.8285	0.8285	|  Best result at epoch 118
148	0.0603	0.0598	|	0.9392	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7187	0.8181	0.8181	0.8181	|  Best result at epoch 118
149	0.0600	0.0582	|	0.9342	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7387	0.8325	0.8325	0.8325	|  Best result at epoch 118
150	0.0593	0.0619	|	0.9642	0.9785	0.9785	0.9785	|	0.8963	0.8889	0.8889	0.8889	|	0.7137	0.8165	0.8165	0.8165	|  Best result at epoch 118
151	0.0617	0.0626	|	0.9241	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7341	0.8293	0.8293	0.8293	|  Best result at epoch 118
152	0.0646	0.0709	|	0.9534	0.9677	0.9677	0.9677	|	0.8963	0.8889	0.8889	0.8889	|	0.7053	0.8085	0.8085	0.8085	|  Best result at epoch 118
153	0.0704	0.0618	|	0.9241	0.9570	0.9570	0.9570	|	0.8963	0.8889	0.8889	0.8889	|	0.7325	0.8285	0.8285	0.8285	|  Best result at epoch 118
