Training log:
epoch	loss	v_loss	|	tr_maf1	tr_f1	tr_pre	tr_rec	|	v_auc	v_f1	v_pre	v_rec	|	t_maf1	t_f1	t_pre	t_rec
115	0.1510	0.1837	|	0.7957	0.9372	0.9372	0.9372	|	0.6282	0.7703	0.7703	0.7703	|	0.5996	0.7989	0.7989	0.7989	|  Best result at epoch 112
116	0.1461	0.1821	|	0.8780	0.9586	0.9586	0.9586	|	0.6432	0.7838	0.7838	0.7838	|	0.6347	0.8045	0.8045	0.8045	|  Best result at epoch 112
117	0.1424	0.1791	|	0.8319	0.9439	0.9439	0.9439	|	0.6282	0.7703	0.7703	0.7703	|	0.6228	0.7997	0.7997	0.7997	|  Best result at epoch 112
118	0.1415	0.1884	|	0.8483	0.9479	0.9479	0.9479	|	0.7207	0.8108	0.8108	0.8108	|	0.6226	0.7981	0.7981	0.7981	|  Best result at epoch 118
119	0.1467	0.1850	|	0.7633	0.9238	0.9238	0.9238	|	0.5578	0.7432	0.7432	0.7432	|	0.5962	0.7917	0.7917	0.7917	|  Best result at epoch 118
120	0.1506	0.1920	|	0.8482	0.9465	0.9465	0.9465	|	0.6989	0.7973	0.7973	0.7973	|	0.6184	0.7933	0.7933	0.7933	|  Best result at epoch 118
121	0.1493	0.1688	|	0.8554	0.9492	0.9492	0.9492	|	0.6282	0.7703	0.7703	0.7703	|	0.6195	0.7957	0.7957	0.7957	|  Best result at epoch 118
122	0.1319	0.1670	|	0.9064	0.9652	0.9652	0.9652	|	0.7701	0.8243	0.8243	0.8243	|	0.6596	0.8093	0.8093	0.8093	|  Best result at epoch 122
123	0.1248	0.1580	|	0.9117	0.9666	0.9666	0.9666	|	0.6881	0.7973	0.7973	0.7973	|	0.6517	0.8053	0.8053	0.8053	|  Best result at epoch 122
124	0.1181	0.1563	|	0.9187	0.9693	0.9693	0.9693	|	0.7175	0.7973	0.7973	0.7973	|	0.6646	0.8101	0.8101	0.8101	|  Best result at epoch 122
125	0.1138	0.1511	|	0.9247	0.9706	0.9706	0.9706	|	0.6881	0.7973	0.7973	0.7973	|	0.6528	0.8037	0.8037	0.8037	|  Best result at epoch 122
126	0.1097	0.1503	|	0.9324	0.9733	0.9733	0.9733	|	0.7428	0.8108	0.8108	0.8108	|	0.6765	0.8141	0.8141	0.8141	|  Best result at epoch 122
127	0.1067	0.1478	|	0.9333	0.9733	0.9733	0.9733	|	0.6980	0.7973	0.7973	0.7973	|	0.6448	0.8005	0.8005	0.8005	|  Best result at epoch 122
128	0.1062	0.1604	|	0.9125	0.9666	0.9666	0.9666	|	0.8074	0.8378	0.8378	0.8378	|	0.6597	0.8037	0.8037	0.8037	|  Best result at epoch 128
129	0.1149	0.1727	|	0.8208	0.9358	0.9358	0.9358	|	0.5599	0.7432	0.7432	0.7432	|	0.6129	0.7893	0.7893	0.7893	|  Best result at epoch 128
130	0.1358	0.1977	|	0.8251	0.9372	0.9372	0.9372	|	0.6388	0.7703	0.7703	0.7703	|	0.6292	0.7829	0.7829	0.7829	|  Best result at epoch 128
131	0.1500	0.1474	|	0.9086	0.9639	0.9639	0.9639	|	0.6066	0.7568	0.7568	0.7568	|	0.6372	0.7941	0.7941	0.7941	|  Best result at epoch 128
132	0.1107	0.1412	|	0.9265	0.9706	0.9706	0.9706	|	0.7428	0.8108	0.8108	0.8108	|	0.6577	0.8013	0.8013	0.8013	|  Best result at epoch 128
133	0.0985	0.1362	|	0.9402	0.9759	0.9759	0.9759	|	0.7278	0.8108	0.8108	0.8108	|	0.6547	0.8037	0.8037	0.8037	|  Best result at epoch 128
134	0.0940	0.1346	|	0.9461	0.9773	0.9773	0.9773	|	0.7346	0.8108	0.8108	0.8108	|	0.6694	0.8093	0.8093	0.8093	|  Best result at epoch 128
